mu.R,mu.py,k.R,k.py,mean.n_try,var.n_try,p.20,graph.type,prob_epi,n,graph.var,corr.var,b.var,t.var.ratio,mean.var.ratio
NA,16.71517027863777,NA,0.5648480504984758,3.7933333333333334,10.21246594384209,0.6475736247453232,Negative Binomial,0.254,738,380,1,11,0.07032651,47.5
NA,4.012798634812286,NA,0.7097659452664361,7.58,46.14872393661385,0.657293217095471,Negative Binomial,0.124,739,380,0,13,0.06202945,47.5
NA,15.152522487289792,NA,0.5496344818348005,4.193333333333333,13.88085626911315,0.6605562008001032,Negative Binomial,0.242,740,380,1,13,0.06202945,47.5
NA,3.8027375201288245,NA,0.6765943938121408,7.703333333333333,57.65670280789547,0.653609993648105,Negative Binomial,0.128,741,380,0,15,0.0549127,47.5
NA,11.99183147033534,NA,0.593463206207242,4.443333333333333,12.650664442591047,0.6461029649015883,Negative Binomial,0.262,742,380,1,15,0.0549127,47.5
NA,3.200308166409861,NA,0.7124578675402388,8.946666666666667,64.83118154017237,0.6415503129513722,Negative Binomial,0.116,743,380,0,17,0.04972932,47.5
NA,11.607773851590107,NA,0.596401824560751,4.3,14.462051709758132,0.6542291802565775,Negative Binomial,0.217,744,380,1,17,0.04972932,47.5
NA,3.0665004156275977,NA,0.7731174400707234,9.286666666666667,74.21299972199054,0.6381810788831662,Negative Binomial,0.112,745,380,0,19,0.04521718,47.5
NA,10.860308285163777,NA,0.5786390019803429,4.743333333333333,18.03248262440923,0.6441940920784175,Negative Binomial,0.234,746,380,1,19,0.04521718,47.5
NA,3.0657467532467533,NA,0.7977223397115802,11.15,123.11676396997498,0.6264230871061689,Negative Binomial,0.078,747,380,0,21,0.0414949,47.5
NA,10.366772823779193,NA,0.5725346308590513,5.45,27.610508757297747,0.6563668014950591,Negative Binomial,0.189,748,380,1,21,0.0414949,47.5
NA,2.954198473282443,NA,0.8313661511579777,13.263333333333334,161.3351014734501,0.6258254378409417,Negative Binomial,0.059,749,380,0,23,0.03825944,47.5
NA,9.061452513966481,NA,0.5936967707501843,5.006666666666667,21.918220739505145,0.6627928483353884,Negative Binomial,0.202,750,380,1,23,0.03825944,47.5
NA,2.953009068425392,NA,0.8125781089441191,14.323333333333334,173.78360856269114,0.632537688442211,Negative Binomial,0.067,751,380,0,25,0.0357363,47.5
NA,8.389473684210527,NA,0.625723712734296,5.24,21.4269224353628,0.6445125101483504,Negative Binomial,0.182,752,380,1,25,0.0357363,47.5
NA,2.8216450216450215,NA,0.8090291100784663,16.383333333333333,231.77620239088128,0.6187480822338141,Negative Binomial,0.031,753,380,0,27,0.03324964,47.5
NA,7.859509202453988,NA,0.5638188348474709,5.703333333333333,25.389813733666944,0.6728787760518304,Negative Binomial,0.167,754,380,1,27,0.03324964,47.5
NA,2.5635451505016724,NA,0.8708871316276956,19.033333333333335,361.3666944676119,0.6171722113502935,Negative Binomial,0.004,755,380,0,29,0.03111772,47.5
NA,7.738702201622248,NA,0.655084720027465,5.246666666666667,25.15345009730331,0.6374372987946395,Negative Binomial,0.158,756,380,1,29,0.03111772,47.5
NA,14.244924977934687,NA,0.4934727032800134,2.6033333333333335,4.4363525159855435,0.6898602806778401,Negative Binomial,0.361,757,400,0,3,0.15044462,50
NA,40.36552892762043,NA,0.5636287286140381,2.453333333333333,3.35061440088963,0.611023988005997,Negative Binomial,0.396,758,400,1,3,0.15044462,50
NA,9.350663716814159,NA,0.5269814025373426,3.4366666666666665,8.252866277453434,0.688616467526322,Negative Binomial,0.355,759,400,0,5,0.11912856,50
NA,33.21308139534884,NA,0.5426322446758615,3.2333333333333334,6.93133166527662,0.6280775997129179,Negative Binomial,0.354,760,400,1,5,0.11912856,50
NA,7.112116991643454,NA,0.5970111167665985,4.49,15.556196830692244,0.6758543033388819,Negative Binomial,0.234,761,400,0,7,0.0975731,50
NA,27.171746968207145,NA,0.5300915444151206,3.5166666666666666,9.751181540172366,0.6454083786685324,Negative Binomial,0.27,762,400,1,7,0.0975731,50
NA,5.970725216234198,NA,0.5498969680088939,5.64,32.07045871559633,0.6899375975039002,Negative Binomial,0.192,763,400,0,9,0.08201116,50
NA,22.54723971841423,NA,0.5224318880847413,4.056666666666667,11.182774534334166,0.6555172130474077,Negative Binomial,0.254,764,400,1,9,0.08201116,50
NA,5.3008356545961,NA,0.6049210012828443,5.946666666666666,29.98881289963859,0.6786981082501313,Negative Binomial,0.173,765,400,0,11,0.07032651,50
NA,19.94042891183479,NA,0.5281461831090236,3.79,10.274462051709758,0.6604062935670185,Negative Binomial,0.245,766,400,1,11,0.07032651,50
NA,4.526002971768202,NA,0.6072214817837884,6.886666666666667,42.195651932165696,0.6829858831254104,Negative Binomial,0.147,767,400,0,13,0.06202945,50
NA,16.149269311064717,NA,0.5558662305886267,4.886666666666667,16.7210897970531,0.6519348027492298,Negative Binomial,0.253,768,400,1,13,0.06202945,50
NA,3.9301115241635687,NA,0.6562579791331704,7.85,41.221851542952464,0.6656734771093454,Negative Binomial,0.096,769,400,0,15,0.0549127,50
NA,14.833468067906225,NA,0.52388200467814106,4.533333333333333,16.035585209897135,0.6699956400893782,Negative Binomial,0.222,770,400,1,15,0.0549127,50
NA,3.807030665669409,NA,0.6379193615436944,8.913333333333334,79.58547678621073,0.668565815324165,Negative Binomial,0.079,771,400,0,17,0.04972932,50
NA,13.257575757575758,NA,0.5561913859842393,4.7,21.027522935779817,0.6545800865800866,Negative Binomial,0.195,772,400,1,17,0.04972932,50
NA,3.5271493212669682,NA,0.6627427031540214,9.836666666666666,78.53543508479288,0.6618558905281163,Negative Binomial,0.151,773,400,0,19,0.04521718,50
NA,12.235357917570498,NA,0.5639363228980285,5.586666666666667,29.84068946344176,0.6672613243506781,Negative Binomial,0.21,774,400,1,19,0.04521718,50
NA,3.344328238133548,NA,0.7027574640288848,11.793333333333333,117.10154017236586,0.6586480635073371,Negative Binomial,0.092,775,400,0,21,0.0414949,50
NA,11.020084566596195,NA,0.5597530128557975,5.77,30.228957464553794,0.6664868105515588,Negative Binomial,0.182,776,400,1,21,0.0414949,50
NA,3.226643598615917,NA,0.763991687365264,13.93,174.17691409507924,0.646514745308311,Negative Binomial,0.056,777,400,0,23,0.03825944,50
NA,10.222933333333334,NA,0.5496365378111109,6.26,26.69464553794829,0.6708707220367279,Negative Binomial,0.164,778,400,1,23,0.03825944,50
NA,3.1253071253071254,NA,0.6956460556854466,14.6,193.0275229357798,0.6700733752620545,Negative Binomial,0.048,779,400,0,25,0.0357363,50
NA,9.456112852664576,NA,0.5621824486611133,5.35,24.394495412844037,0.655201944858832,Negative Binomial,0.195,780,400,1,25,0.0357363,50
NA,3.148424543946932,NA,0.738837772001371,16.29,275.4154128440367,0.649065051356334,Negative Binomial,0.028,781,400,0,27,0.03324964,50
NA,8.91395908543923,NA,0.619512794924683,6.056666666666667,30.945910480956353,0.6515018562267971,Negative Binomial,0.168,782,400,1,27,0.03324964,50
NA,3.049586776859504,NA,0.7783448856545802,16.756666666666668,295.1634250764526,0.6247289972899729,Negative Binomial,0.012,783,400,0,29,0.03111772,50
NA,8.725263686589653,NA,0.5501475590261055,6.593333333333334,36.818637753683625,0.6706337784941285,Negative Binomial,0.145,784,400,1,29,0.03111772,50
NA,12.905515832482125,NA,0.5275610577204993,2.58,3.9202001668056714,0.6701491946654002,Negative Binomial,0.379,785,420,0,3,0.15044462,52.5
NA,38.86641461877757,NA,0.6125239236774962,2.75,5.23185988323603,0.5834312835395016,Negative Binomial,0.335,786,420,1,3,0.15044462,52.5
NA,9.347504621072089,NA,0.541069864164715,3.4966666666666666,9.190981373366695,0.6846120888537341,Negative Binomial,0.267,787,420,0,5,0.11912856,52.5
NA,29.950723830734965,NA,0.5560837408257144,3.1433333333333335,7.16876285793717,0.6159709247743602,Negative Binomial,0.291,788,420,1,5,0.11912856,52.5
NA,6.544167228590695,NA,0.5838440490524899,4.133333333333334,13.967194884626077,0.6636012364760433,Negative Binomial,0.212,789,420,0,7,0.0975731,52.5
NA,24.42061855670103,NA,0.5700728967624816,3.53,8.976580483736447,0.6177419549380035,Negative Binomial,0.3,790,420,1,7,0.0975731,52.5
NA,5.361898016997167,NA,0.6281121059753504,5.66,27.23376146788991,0.6751089684321754,Negative Binomial,0.199,791,420,0,9,0.08201116,52.5
NA,20.68490832157969,NA,0.5655132525992925,4.13,12.043135946622185,0.6212531365917521,Negative Binomial,0.23,792,420,1,9,0.08201116,52.5
NA,4.915671641791045,NA,0.6245568050085709,6.57,30.84413678065054,0.6641490815242144,Negative Binomial,0.159,793,420,0,11,0.07032651,52.5
NA,17.690047021943574,NA,0.5605830484134185,4.093333333333334,12.081356686127329,0.6387086056041643,Negative Binomial,0.235,794,420,1,11,0.07032651,52.5
NA,4.556306306306307,NA,0.6378172453598859,6.713333333333333,39.91108145676953,0.6571099027846433,Negative Binomial,0.131,795,420,0,13,0.06202945,52.5
NA,15.64314789687924,NA,0.6180029348032543,4.06,11.205738115095913,0.62848035389019,Negative Binomial,0.215,796,420,1,13,0.06202945,52.5
NA,4.045843045843045,NA,0.716897478438547,7.726666666666667,57.31972199054768,0.6497983483771845,Negative Binomial,0.11,797,420,0,15,0.0549127,52.5
NA,13.932944606413994,NA,0.5864638197415216,4.526666666666666,15.422140672782875,0.6317520102830837,Negative Binomial,0.229,798,420,1,15,0.0549127,52.5
NA,3.3998499624906224,NA,0.7336573693065032,9.36,83.08630525437864,0.6428729037952339,Negative Binomial,0.099,799,420,0,17,0.04972932,52.5
NA,12.548512289780078,NA,0.6142108242672745,5.176666666666667,23.1447428412566,0.6315807560137457,Negative Binomial,0.163,800,420,1,17,0.04972932,52.5
NA,3.4690812720848054,NA,0.7880644161476246,9.606666666666667,82.2471615234918,0.6286605551311434,Negative Binomial,0.107,801,420,0,19,0.04521718,52.5
NA,11.06318812829105,NA,0.5985809141981185,4.846666666666667,17.07738671114818,0.6447579074899399,Negative Binomial,0.21,802,420,1,19,0.04521718,52.5
NA,3.092229484386347,NA,0.7284158605592596,10.88,98.74121768140117,0.6392085486143729,Negative Binomial,0.092,803,420,0,21,0.0414949,52.5
NA,10.483281086729363,NA,0.595118347212759,5.286666666666667,20.448195718654436,0.6412658858709195,Negative Binomial,0.183,804,420,1,21,0.0414949,52.5
NA,3.074766355140187,NA,0.7408245413653307,12.646666666666667,133.60649430080622,0.6354483282674772,Negative Binomial,0.104,805,420,0,23,0.03825944,52.5
NA,10.089375,NA,0.6529369079141385,5.97,23.562068390325273,0.6337421792727498,Negative Binomial,0.219,806,420,1,23,0.03825944,52.5
NA,2.9091627172195893,NA,0.8188280109900457,13.653333333333334,150.7721323324993,0.6290388270431714,Negative Binomial,0.067,807,420,0,25,0.0357363,52.5
NA,9.0727969348659,NA,0.614266569225665,6.053333333333334,25.878721156519322,0.6466427364864865,Negative Binomial,0.14,808,420,1,25,0.0357363,52.5
NA,2.8548256285482565,NA,0.7907208854748641,16.56,191.0456046705588,0.6363636363636364,Negative Binomial,0.04,809,420,0,27,0.03324964,52.5
NA,8.697944122298367,NA,0.6172112040715326,6.283333333333333,31.542674450931333,0.6337121212121212,Negative Binomial,0.172,810,420,1,27,0.03324964,52.5
NA,2.73838630806846,NA,0.8247662406015135,18.933333333333334,344.1556852933,0.6166666666666667,Negative Binomial,0.008,811,420,0,29,0.03111772,52.5
NA,7.700338600451468,NA,0.6286575841668027,6.52,34.41160967472894,0.6366068156834005,Negative Binomial,0.182,812,420,1,29,0.03111772,52.5
NA,12.735915492957746,NA,0.50501396220338,2.526666666666667,3.1719321656936335,0.7059833195097226,Negative Binomial,0.368,813,440,0,3,0.15044462,55
NA,41.379918588873814,NA,0.5232492990300495,2.79,4.73651376146789,0.6553792176279634,Negative Binomial,0.333,814,440,1,3,0.15044462,55
NA,8.39296730413325,NA,0.5487501900352532,3.9,11.299416180150125,0.6884785005512679,Negative Binomial,0.258,815,440,0,5,0.11912856,55
NA,33.29526813880126,NA,0.5041573943243038,3.26,7.405237698081735,0.6746560741288159,Negative Binomial,0.339,816,440,1,5,0.11912856,55
NA,7.157051282051282,NA,0.517620714013406,4.483333333333333,19.319154851264944,0.704858934169279,Negative Binomial,0.236,817,440,0,7,0.0975731,55
NA,29.012848751835534,NA,0.491827413184951,3.3466666666666667,8.086561023074784,0.6885652465488226,Negative Binomial,0.273,818,440,1,7,0.0975731,55
NA,5.900527009222661,NA,0.5167882422639518,5.026666666666666,24.086027244926328,0.7102266383833873,Negative Binomial,0.195,819,440,0,9,0.08201116,55
NA,22.299505891296086,NA,0.5162257142745945,3.73,10.105521267723102,0.6815195159365945,Negative Binomial,0.267,820,440,1,9,0.08201116,55
NA,5.045363575717145,NA,0.5807000115779689,6.733333333333333,37.65360022240756,0.6799880999603332,Negative Binomial,0.123,821,440,0,11,0.07032651,55
NA,18.14614121510673,NA,0.48531359728950635,4.1033333333333335,11.548946344175702,0.6901275902633246,Negative Binomial,0.242,822,440,1,11,0.07032651,55
NA,4.157571099154497,NA,0.6535867236501136,7.516666666666667,40.70364192382541,0.6693936032538362,Negative Binomial,0.136,823,440,0,13,0.06202945,55
NA,17.51698262243286,NA,0.5022136532302929,4.766666666666667,15.591882123992216,0.6919825040019841,Negative Binomial,0.256,824,440,1,13,0.06202945,55
NA,4.164086687306502,NA,0.6650329183661574,8.296666666666667,56.15545176536002,0.6618494423791822,Negative Binomial,0.155,825,440,0,15,0.0549127,55
NA,14.671890303623899,NA,0.5178236664594517,4.55,17.575479566305255,0.6939502670226969,Negative Binomial,0.218,826,440,1,15,0.0549127,55
NA,3.419410745233969,NA,0.747034813160214,10.123333333333333,94.53356686127329,0.6407754688291941,Negative Binomial,0.088,827,440,0,17,0.04972932,55
NA,13.734115347018573,NA,0.5152159550445979,5.02,17.314028356964137,0.6970729537366548,Negative Binomial,0.227,828,440,1,17,0.04972932,55
NA,3.5607711651299248,NA,0.7187472633987255,12.073333333333334,139.2173033083125,0.6461275894538606,Negative Binomial,0.1,829,440,0,19,0.04521718,55
NA,12.18243571081999,NA,0.49961989696819203,5.336666666666667,22.855701973867113,0.7053927035207902,Negative Binomial,0.215,830,440,1,19,0.04521718,55
NA,3.472243940578577,NA,0.6531904251149754,10.603333333333333,91.00182374200723,0.6652217968925918,Negative Binomial,0.104,831,440,0,21,0.0414949,55
NA,10.794526693584567,NA,0.5085483136329629,5.74,32.82642201834862,0.7031711067702922,Negative Binomial,0.135,832,440,1,21,0.0414949,55
NA,3.1259982253771073,NA,0.7527630525075497,13.773333333333333,203.93857103141508,0.643556627873971,Negative Binomial,0.064,833,440,0,23,0.03825944,55
NA,10.993133583021223,NA,0.5204606926883613,5.903333333333333,26.54944676118988,0.704588041564931,Negative Binomial,0.161,834,440,1,23,0.03825944,55
NA,3.0069444444444446,NA,0.6824404591992675,17.05666666666667,334.1519154851265,0.6573004875545291,Negative Binomial,0.04,835,440,0,25,0.0357363,55
NA,9.942512077294685,NA,0.5352387165735604,6.096666666666667,27.930597720322492,0.6867013264661581,Negative Binomial,0.136,836,440,1,25,0.0357363,55
NA,2.7588285960378984,NA,0.8106609716367775,17.676666666666666,308.80279121490133,0.6334686231657821,Negative Binomial,0.004,837,440,0,27,0.03324964,55
NA,9.729380053908356,NA,0.5344049677633258,6.263333333333334,28.87138170697804,0.6795212765957447,Negative Binomial,0.17,838,440,1,27,0.03324964,55
NA,2.876395534290271,NA,0.7147400459191957,19.236666666666668,325.8121656936336,0.6490158026060439,Negative Binomial,0,839,440,0,29,0.03111772,55
NA,8.476906552094523,NA,0.5504071335851242,7.04,46.47713094245204,0.6846014951849975,Negative Binomial,0.151,840,440,1,29,0.03111772,55
NA,13.206318812829105,NA,0.507902327128789,2.466666666666667,3.5785376702807894,0.6802504712193708,Negative Binomial,0.333,841,460,0,3,0.15044462,57.5
NA,39.209001782531196,NA,0.5704085456602411,2.6266666666666665,3.9439088128996387,0.6088452577143831,Negative Binomial,0.408,842,460,1,3,0.15044462,57.5
NA,9.303641456582634,NA,0.546886536197058,3.54,8.54885738115096,0.6814295176732703,Negative Binomial,0.266,843,460,0,5,0.11912856,57.5
NA,31.65207547169811,NA,0.5283113970494333,2.9433333333333334,5.4379872115651935,0.6299109023422907,Negative Binomial,0.364,844,460,1,5,0.11912856,57.5
NA,7.524663677130045,NA,0.5682950821838605,4.376666666666667,14.967261606894635,0.6859994891878086,Negative Binomial,0.284,845,460,0,7,0.0975731,57.5
NA,25.903959810874703,NA,0.5302414990885543,3.7,9.95162635529608,0.6471925301452218,Negative Binomial,0.282,846,460,1,7,0.0975731,57.5
NA,6.216019417475728,NA,0.5813692095642468,5.213333333333333,20.94527661940506,0.684010152284264,Negative Binomial,0.18,847,460,0,9,0.08201116,57.5
NA,21.742486338797814,NA,0.5245788921274602,3.8033333333333332,9.77947178204059,0.64917454682542175,Negative Binomial,0.258,848,460,1,9,0.08201116,57.5
NA,5.2159491884262525,NA,0.5756875807353111,5.886666666666667,31.8537003058104,0.6913137599783521,Negative Binomial,0.174,849,460,0,11,0.07032651,57.5
NA,19.149579188982404,NA,0.5227569037533009,4.06,11.899649708090076,0.6543740136244681,Negative Binomial,0.233,850,460,1,11,0.07032651,57.5
NA,4.527272727272727,NA,0.6155261096308507,7.033333333333333,37.31665276619405,0.6671887550200803,Negative Binomial,0.175,851,460,0,13,0.06202945,57.5
NA,17.015151515151516,NA,0.5560318430659661,4.34,14.823419516263552,0.6495941104599391,Negative Binomial,0.221,852,460,1,13,0.06202945,57.5
NA,4.401081916537867,NA,0.6873245266778502,7.736666666666666,58.41600222407562,0.6527655838454784,Negative Binomial,0.136,853,460,0,15,0.0549127,57.5
NA,14.332332761578044,NA,0.5195913179637865,4.613333333333333,20.80782874617737,0.660533165784041,Negative Binomial,0.255,854,460,1,15,0.0549127,57.5
NA,3.9482129832239243,NA,0.6426867630407831,8.346666666666666,47.586144008896305,0.6489469794938112,Negative Binomial,0.099,855,460,0,17,0.04972932,57.5
NA,13.810071942446044,NA,0.5468244820815276,4.713333333333333,21.936102307478453,0.664096686809752,Negative Binomial,0.18,856,460,1,17,0.04972932,57.5
NA,3.737133808392716,NA,0.6663733718507353,10.77,104.90452043369474,0.6740995762711864,Negative Binomial,0.096,857,460,0,19,0.04521718,57.5
NA,12.80755711775044,NA,0.5471181834499267,5.123333333333333,17.836319154851264,0.6560120068610634,Negative Binomial,0.162,858,460,1,19,0.04521718,57.5
NA,3.343443354148082,NA,0.8121588777493804,11.283333333333333,125.31415068112315,0.6282017075773746,Negative Binomial,0.071,859,460,0,21,0.0414949,57.5
NA,11.38448275862069,NA,0.5868059473905397,5.256666666666667,22.502874617737003,0.6435521732545813,Negative Binomial,0.165,860,460,1,21,0.0414949,57.5
NA,3.316487158243579,NA,0.7210959764096587,11.386666666666667,117.281556852933,0.6515738196352735,Negative Binomial,0.084,861,460,0,23,0.03825944,57.5
NA,10.743854473942969,NA,0.5639040466029279,5.913333333333333,38.35778704475952,0.6584107445202032,Negative Binomial,0.177,862,460,1,23,0.03825944,57.5
NA,3.1848739495798317,NA,0.6533303887166849,13.256666666666666,152.8448262440923,0.6640081554329575,Negative Binomial,0.056,863,460,0,25,0.0357363,57.5
NA,10.33254716981132,NA,0.5781299498589588,6.173333333333333,30.922390881289964,0.658753709198813,Negative Binomial,0.195,864,460,1,25,0.0357363,57.5
NA,2.9422594142259415,NA,0.813098712321348,16.09,207.6482735613011,0.6296928327645052,Negative Binomial,0.016,865,460,0,27,0.03324964,57.5
NA,9.319024907260202,NA,0.5752610942241383,5.92,28.951059216013345,0.6543076485641172,Negative Binomial,0.154,866,460,1,27,0.03324964,57.5
NA,2.6900958466453675,NA,0.8299498129987392,18.586666666666666,316.9732999721991,0.6225504750593824,Negative Binomial,0.008,867,460,0,29,0.03111772,57.5
NA,9.193201133144475,NA,0.5877410458091823,6.496666666666667,33.99832082290798,0.6566929619129792,Negative Binomial,0.154,868,460,1,29,0.03111772,57.5
NA,15.658550724637681,NA,0.48859473535122944,2.6433333333333335,4.5932832916319155,0.7026304098330309,Negative Binomial,0.357,869,480,0,3,0.15044462,60
NA,50.32039055404178,NA,0.507743982697128,2.66,4.494812343619683,0.645971995974929,Negative Binomial,0.404,870,480,1,3,0.15044462,60
NA,11.51875,NA,0.5113909860293221,3.6033333333333335,10.875051431748679,0.7017769940314704,Negative Binomial,0.26,871,480,0,5,0.11912856,60
NA,37.42040731504572,NA,0.4899403750902142,3.17,5.7325437864887405,0.6744781109253778,Negative Binomial,0.291,872,480,1,5,0.11912856,60
NA,8.581351689612015,NA,0.5288811688746377,4.366666666666666,15.284959688629414,0.6991540873623568,Negative Binomial,0.183,873,480,0,7,0.0975731,60
NA,33.815098104423015,NA,0.5081268642757835,3.526666666666667,9.443825410063942,0.6679525383056981,Negative Binomial,0.245,874,480,1,7,0.0975731,60
NA,6.596843615494978,NA,0.5431642370247162,5.5,20.673894912427023,0.7013647237929534,Negative Binomial,0.205,875,480,0,9,0.08201116,60
NA,27.783048703352307,NA,0.47831399613746384,3.8466666666666667,9.224175701973866,0.6922965281730222,Negative Binomial,0.236,876,480,1,9,0.08201116,60
NA,6.381016949152542,NA,0.5749554782978811,5.923333333333333,34.532899638587715,0.6780971100722482,Negative Binomial,0.124,877,480,0,11,0.07032651,60
NA,24.29431216931217,NA,0.47175119192686393,4.3533333333333335,14.273716986377536,0.6939468597718672,Negative Binomial,0.298,878,480,1,11,0.07032651,60
NA,5.632542372881356,NA,0.5404381729411314,6.976666666666667,36.2796886294134,0.6976408281174772,Negative Binomial,0.144,879,480,0,13,0.06202945,60
NA,21.41324454310026,NA,0.5089564785610852,4.296666666666667,12.685893800389213,0.6779457498272288,Negative Binomial,0.219,880,480,1,13,0.06202945,60
NA,4.825739408473221,NA,0.6864199762030359,8.183333333333334,55.37586877953851,0.6531389763127381,Negative Binomial,0.174,881,480,0,15,0.0549127,60
NA,18.660112359550563,NA,0.4886187346330607,4.816666666666666,20.38671114817904,0.692275434936883,Negative Binomial,0.255,882,480,1,15,0.0549127,60
NA,4.689873417721519,NA,0.5676727879899083,8.88,74.32086738949124,0.6945428475033738,Negative Binomial,0.118,883,480,0,17,0.04972932,60
NA,17.55653568564555,NA,0.5120031830597104,4.8533333333333335,17.079388379204893,0.6685527337505138,Negative Binomial,0.249,884,480,1,17,0.04972932,60
NA,4.462456140350877,NA,0.5532776983160708,8.503333333333334,61.381139838754514,0.7034518005975783,Negative Binomial,0.084,885,480,0,19,0.04521718,60
NA,16.3446088794926,NA,0.48258565562990385,5.343333333333334,20.168929663608562,0.6933967145259345,Negative Binomial,0.22,886,480,1,19,0.04521718,60
NA,4.073565076798706,NA,0.6277890389919912,10.14,83.06295246038366,0.6745882119468148,Negative Binomial,0.087,887,480,0,21,0.0414949,60
NA,13.897867104183756,NA,0.499119864799749,5.406666666666666,21.012132332499306,0.6963964229849777,Negative Binomial,0.179,888,480,1,21,0.0414949,60
NA,3.8176661264181524,NA,0.5767675691251399,11.48,121.9845871559633,0.6912545107195924,Negative Binomial,0.068,889,480,0,23,0.03825944,60
NA,13.510884668828162,NA,0.5015971490137302,5.836666666666667,20.69390047261607,0.6860730202262598,Negative Binomial,0.155,890,480,1,23,0.03825944,60
NA,3.277408637873754,NA,0.6557006248719306,12.836666666666666,154.0583708646094,0.6754941713127217,Negative Binomial,0.068,891,480,0,25,0.0357363,60
NA,12.185755534167468,NA,0.5205317816354207,6.096666666666667,34.01566861273283,0.6854118947950398,Negative Binomial,0.183,892,480,1,25,0.0357363,60
NA,3.307328605200946,NA,0.7221205280859645,14.37,197.57107589658048,0.6413509649749821,Negative Binomial,0.047,893,480,0,27,0.03324964,60
NA,11.419548872180451,NA,0.4935356688822092,5.8566666666666665,27.745910480956354,0.7055240979720833,Negative Binomial,0.222,894,480,1,27,0.03324964,60
NA,3.2434325744308232,NA,0.8181529645220269,15.006666666666666,265.94157353350016,0.6322219222462203,Negative Binomial,0.032,895,480,0,29,0.03111772,60
NA,10.820401046207499,NA,0.5037837699595392,5.953333333333333,29.88272449263275,0.6924301023285795,Negative Binomial,0.155,896,480,1,29,0.03111772,60
NA,16.264523406655385,NA,0.4798335389858611,2.8266666666666667,5.327728662774534,0.6958941637479626,Negative Binomial,0.357,897,500,0,3,0.15044462,62.5
NA,47.640776699029125,NA,0.5343267851466018,2.7266666666666666,4.9160522657770365,0.6235849296922763,Negative Binomial,0.393,898,500,1,3,0.15044462,62.5
NA,10.969771745835903,NA,0.5105641458248686,3.3266666666666667,6.4586711148179035,0.7017208413001912,Negative Binomial,0.231,899,500,0,5,0.11912856,62.5
NA,35.76683483220005,NA,0.5193615685409125,2.9,6.675562969140951,0.6502121905299244,Negative Binomial,0.349,900,500,1,5,0.11912856,62.5
NA,7.8008962868117795,NA,0.515957982110821,4.08,12.190425354462052,0.712207632334838,Negative Binomial,0.195,901,500,0,7,0.0975731,62.5
NA,30.749914118859497,NA,0.5185233676081166,3.65,9.555462885738116,0.6595131433423078,Negative Binomial,0.286,902,500,1,7,0.0975731,62.5
NA,6.536614645858343,NA,0.58448790281036,5.056666666666667,21.998454267445094,0.6795224977043158,Negative Binomial,0.237,903,500,0,9,0.08201116,62.5
NA,25.73158593231586,NA,0.5309908207495724,3.9133333333333336,10.768128996385878,0.6645445167945329,Negative Binomial,0.228,904,500,1,9,0.08201116,62.5
NA,5.915075707702436,NA,0.5290221459466907,5.933333333333334,28.552682791214902,0.7073734001112966,Negative Binomial,0.174,905,500,0,11,0.07032651,62.5
NA,22.512504282288454,NA,0.5310244170742799,4.046666666666667,14.856869613566861,0.6588169948564994,Negative Binomial,0.246,906,500,1,11,0.07032651,62.5
NA,5.094972067039106,NA,0.5695652738541178,7.08,56.06031693077565,0.690686677631579,Negative Binomial,0.164,907,500,0,13,0.06202945,62.5
NA,19.16859306496612,NA,0.5186758466693838,4.28,14.36023352793995,0.6802459766291014,Negative Binomial,0.177,908,500,1,13,0.06202945,62.5
NA,4.736757624398074,NA,0.6445883197786291,7.066666666666666,48.64943008062274,0.6720179600135547,Negative Binomial,0.119,909,500,0,15,0.0549127,62.5
NA,16.62850729517396,NA,0.5422275359429838,4.723333333333334,16.180272449263274,0.6603277987760979,Negative Binomial,0.192,910,500,1,15,0.0549127,62.5
NA,4.223446105428796,NA,0.6265021012979703,8.453333333333333,65.56245760355851,0.6727831594634873,Negative Binomial,0.139,911,500,0,17,0.04972932,62.5
NA,15.280753138075314,NA,0.5362831846900377,5.37,25.801267723102587,0.6732291010651406,Negative Binomial,0.165,912,500,1,17,0.04972932,62.5
NA,4.041302621127879,NA,0.6416065163631988,8.763333333333334,62.439355018070614,0.668189858490566,Negative Binomial,0.132,913,500,0,19,0.04521718,62.5
NA,15.015378389316066,NA,0.5359916927943913,5.28,22.353561301084238,0.6717381343826645,Negative Binomial,0.199,914,500,1,19,0.04521718,62.5
NA,3.637751004016064,NA,0.7057825598390466,9.643333333333333,73.00362524325827,0.6598034886288364,Negative Binomial,0.088,915,500,0,21,0.0414949,62.5
NA,13.249666814749,NA,0.5217481024932483,5.3533333333333335,27.524759521823743,0.6784995808885164,Negative Binomial,0.15,916,500,1,21,0.0414949,62.5
NA,3.3443596268023748,NA,0.7843275204124465,12.31,139.30999165971645,0.6349860512300279,Negative Binomial,0.094,917,500,0,23,0.03825944,62.5
NA,12.211404189294026,NA,0.5236809147240571,5.683333333333334,27.826244092299138,0.6834122168927289,Negative Binomial,0.163,918,500,1,23,0.03825944,62.5
NA,3.5846774193548385,NA,0.6895259741612888,12.506666666666666,135.0424909646928,0.6592238470191226,Negative Binomial,0.09,919,500,0,25,0.0357363,62.5
NA,11.100251889168765,NA,0.5369604733397262,6.013333333333334,29.4443591882124,0.675558228192793,Negative Binomial,0.188,920,500,1,25,0.0357363,62.5
