n,sim,k_obs,k,mu,N,k_true_name
239,46,0.8385193772549974,0.7000000000000001,4.5,100,True k = 0.7
239,47,0.8576801379322638,0.7000000000000001,4.5,100,True k = 0.7
239,48,0.6733640469758966,0.7000000000000001,4.5,100,True k = 0.7
239,49,0.5984733946700787,0.7000000000000001,4.5,100,True k = 0.7
239,50,0.6021249215968792,0.7000000000000001,4.5,100,True k = 0.7
239,51,0.774960022603176,0.7000000000000001,4.5,100,True k = 0.7
239,52,0.7341031918588029,0.7000000000000001,4.5,100,True k = 0.7
239,53,0.6747860225719631,0.7000000000000001,4.5,100,True k = 0.7
239,54,0.9703418252565824,0.7000000000000001,4.5,100,True k = 0.7
239,55,0.9075802229883065,0.7000000000000001,4.5,100,True k = 0.7
239,56,0.7262114819822812,0.7000000000000001,4.5,100,True k = 0.7
239,57,0.7767018560481673,0.7000000000000001,4.5,100,True k = 0.7
239,58,0.9363743036265111,0.7000000000000001,4.5,100,True k = 0.7
239,59,0.6675449559373936,0.7000000000000001,4.5,100,True k = 0.7
239,60,0.7068632457164905,0.7000000000000001,4.5,100,True k = 0.7
239,61,0.8233115604604128,0.7000000000000001,4.5,100,True k = 0.7
239,62,0.733710503159412,0.7000000000000001,4.5,100,True k = 0.7
239,63,0.7376570532376484,0.7000000000000001,4.5,100,True k = 0.7
239,64,0.7529328111954713,0.7000000000000001,4.5,100,True k = 0.7
239,65,0.6731680509045472,0.7000000000000001,4.5,100,True k = 0.7
239,66,0.6684285773710033,0.7000000000000001,4.5,100,True k = 0.7
239,67,0.6493699416359954,0.7000000000000001,4.5,100,True k = 0.7
239,68,0.6419869510190337,0.7000000000000001,4.5,100,True k = 0.7
239,69,1.0811772996102105,0.7000000000000001,4.5,100,True k = 0.7
239,70,0.45437668179970575,0.7000000000000001,4.5,100,True k = 0.7
239,71,0.8325237322033441,0.7000000000000001,4.5,100,True k = 0.7
239,72,0.7021567511614369,0.7000000000000001,4.5,100,True k = 0.7
239,73,0.9982642084207956,0.7000000000000001,4.5,100,True k = 0.7
239,74,0.5654513950683799,0.7000000000000001,4.5,100,True k = 0.7
239,75,0.7782203032489465,0.7000000000000001,4.5,100,True k = 0.7
239,76,0.6985789383850542,0.7000000000000001,4.5,100,True k = 0.7
239,77,0.7947566492032282,0.7000000000000001,4.5,100,True k = 0.7
239,78,0.6522070161779334,0.7000000000000001,4.5,100,True k = 0.7
239,79,0.6644261322090946,0.7000000000000001,4.5,100,True k = 0.7
239,80,0.862669528080865,0.7000000000000001,4.5,100,True k = 0.7
239,81,0.706345616272017,0.7000000000000001,4.5,100,True k = 0.7
239,82,0.5783668766163912,0.7000000000000001,4.5,100,True k = 0.7
239,83,0.6924848567917752,0.7000000000000001,4.5,100,True k = 0.7
239,84,0.7694589387701204,0.7000000000000001,4.5,100,True k = 0.7
239,85,0.7270050351363093,0.7000000000000001,4.5,100,True k = 0.7
239,86,0.8833471074299286,0.7000000000000001,4.5,100,True k = 0.7
239,87,0.7218401889170678,0.7000000000000001,4.5,100,True k = 0.7
239,88,0.8695827050619719,0.7000000000000001,4.5,100,True k = 0.7
239,89,0.8916261377990532,0.7000000000000001,4.5,100,True k = 0.7
239,90,0.6812032342234406,0.7000000000000001,4.5,100,True k = 0.7
239,91,0.5450214716282212,0.7000000000000001,4.5,100,True k = 0.7
239,92,0.6171156100506637,0.7000000000000001,4.5,100,True k = 0.7
239,93,0.6140316956620495,0.7000000000000001,4.5,100,True k = 0.7
239,94,0.6365930217640561,0.7000000000000001,4.5,100,True k = 0.7
239,95,0.883188976823122,0.7000000000000001,4.5,100,True k = 0.7
239,96,0.7641473265534933,0.7000000000000001,4.5,100,True k = 0.7
239,97,0.812576720342467,0.7000000000000001,4.5,100,True k = 0.7
239,98,0.559324512431409,0.7000000000000001,4.5,100,True k = 0.7
239,99,0.6401070215760736,0.7000000000000001,4.5,100,True k = 0.7
239,100,0.48665626573218496,0.7000000000000001,4.5,100,True k = 0.7
240,1,0.8315161261971921,0.7000000000000001,4.5,200,True k = 0.7
240,2,0.6003345065709249,0.7000000000000001,4.5,200,True k = 0.7
240,3,0.672637935284783,0.7000000000000001,4.5,200,True k = 0.7
240,4,0.8829782983031605,0.7000000000000001,4.5,200,True k = 0.7
240,5,0.7349696977616043,0.7000000000000001,4.5,200,True k = 0.7
240,6,0.6490361486135853,0.7000000000000001,4.5,200,True k = 0.7
240,7,0.6371487357732225,0.7000000000000001,4.5,200,True k = 0.7
240,8,0.7842050851353237,0.7000000000000001,4.5,200,True k = 0.7
240,9,0.9068887262639584,0.7000000000000001,4.5,200,True k = 0.7
240,10,0.5539336519084277,0.7000000000000001,4.5,200,True k = 0.7
240,11,0.8135658600749643,0.7000000000000001,4.5,200,True k = 0.7
240,12,0.5981665364171482,0.7000000000000001,4.5,200,True k = 0.7
240,13,0.8530260167939051,0.7000000000000001,4.5,200,True k = 0.7
240,14,0.7657939134264535,0.7000000000000001,4.5,200,True k = 0.7
240,15,0.5782925382788147,0.7000000000000001,4.5,200,True k = 0.7
240,16,0.6717613294224858,0.7000000000000001,4.5,200,True k = 0.7
240,17,0.616237449732757,0.7000000000000001,4.5,200,True k = 0.7
240,18,0.7454295221999366,0.7000000000000001,4.5,200,True k = 0.7
240,19,0.6920357996310511,0.7000000000000001,4.5,200,True k = 0.7
240,20,0.8587502807452996,0.7000000000000001,4.5,200,True k = 0.7
240,21,0.8521204412425424,0.7000000000000001,4.5,200,True k = 0.7
240,22,0.6893449786384526,0.7000000000000001,4.5,200,True k = 0.7
240,23,0.635543649688203,0.7000000000000001,4.5,200,True k = 0.7
240,24,0.7077144064265721,0.7000000000000001,4.5,200,True k = 0.7
240,25,0.8446091199684865,0.7000000000000001,4.5,200,True k = 0.7
240,26,0.7087941242536518,0.7000000000000001,4.5,200,True k = 0.7
240,27,0.749237542999166,0.7000000000000001,4.5,200,True k = 0.7
240,28,0.6935482943311909,0.7000000000000001,4.5,200,True k = 0.7
240,29,0.7146449052275748,0.7000000000000001,4.5,200,True k = 0.7
240,30,0.762540131316148,0.7000000000000001,4.5,200,True k = 0.7
240,31,0.6580925456647523,0.7000000000000001,4.5,200,True k = 0.7
240,32,0.8161546872179579,0.7000000000000001,4.5,200,True k = 0.7
240,33,0.7481785437945248,0.7000000000000001,4.5,200,True k = 0.7
240,34,0.741366566015344,0.7000000000000001,4.5,200,True k = 0.7
240,35,0.7032885069021764,0.7000000000000001,4.5,200,True k = 0.7
240,36,0.8725368914958409,0.7000000000000001,4.5,200,True k = 0.7
240,37,0.7951126730251272,0.7000000000000001,4.5,200,True k = 0.7
240,38,0.5826245737729474,0.7000000000000001,4.5,200,True k = 0.7
240,39,0.7078938908385805,0.7000000000000001,4.5,200,True k = 0.7
240,40,0.6954802258118497,0.7000000000000001,4.5,200,True k = 0.7
240,41,0.59221196687098,0.7000000000000001,4.5,200,True k = 0.7
240,42,0.747893766438106,0.7000000000000001,4.5,200,True k = 0.7
240,43,0.7064017902487878,0.7000000000000001,4.5,200,True k = 0.7
240,44,0.5967083047047143,0.7000000000000001,4.5,200,True k = 0.7
240,45,0.6881621088069881,0.7000000000000001,4.5,200,True k = 0.7
240,46,0.6142707462024852,0.7000000000000001,4.5,200,True k = 0.7
240,47,0.7628187985143399,0.7000000000000001,4.5,200,True k = 0.7
240,48,0.6879253303288104,0.7000000000000001,4.5,200,True k = 0.7
240,49,0.715898919348691,0.7000000000000001,4.5,200,True k = 0.7
240,50,0.8388212570350605,0.7000000000000001,4.5,200,True k = 0.7
240,51,0.6371738528295963,0.7000000000000001,4.5,200,True k = 0.7
240,52,0.6004790501182363,0.7000000000000001,4.5,200,True k = 0.7
240,53,0.6216773035792361,0.7000000000000001,4.5,200,True k = 0.7
240,54,0.7170834246178971,0.7000000000000001,4.5,200,True k = 0.7
240,55,0.6565009669816348,0.7000000000000001,4.5,200,True k = 0.7
240,56,0.733951934912351,0.7000000000000001,4.5,200,True k = 0.7
240,57,0.7829352171632917,0.7000000000000001,4.5,200,True k = 0.7
240,58,0.9248628975441578,0.7000000000000001,4.5,200,True k = 0.7
240,59,0.6814289747155462,0.7000000000000001,4.5,200,True k = 0.7
240,60,0.5891919458149196,0.7000000000000001,4.5,200,True k = 0.7
240,61,0.719646628019208,0.7000000000000001,4.5,200,True k = 0.7
240,62,0.722593357792964,0.7000000000000001,4.5,200,True k = 0.7
240,63,0.5748398003787101,0.7000000000000001,4.5,200,True k = 0.7
240,64,0.835021933658926,0.7000000000000001,4.5,200,True k = 0.7
240,65,0.7753127152477671,0.7000000000000001,4.5,200,True k = 0.7
240,66,0.7496961508050549,0.7000000000000001,4.5,200,True k = 0.7
240,67,0.670986225779835,0.7000000000000001,4.5,200,True k = 0.7
240,68,0.8011003187381833,0.7000000000000001,4.5,200,True k = 0.7
240,69,0.6899081176851936,0.7000000000000001,4.5,200,True k = 0.7
240,70,0.9257685727082179,0.7000000000000001,4.5,200,True k = 0.7
240,71,0.6412286579359294,0.7000000000000001,4.5,200,True k = 0.7
240,72,0.7109244696559982,0.7000000000000001,4.5,200,True k = 0.7
240,73,0.8853967892163888,0.7000000000000001,4.5,200,True k = 0.7
240,74,0.7393092104159831,0.7000000000000001,4.5,200,True k = 0.7
240,75,0.7973666602060147,0.7000000000000001,4.5,200,True k = 0.7
240,76,0.7021576714060087,0.7000000000000001,4.5,200,True k = 0.7
240,77,0.7298529835833468,0.7000000000000001,4.5,200,True k = 0.7
240,78,0.5629712673403067,0.7000000000000001,4.5,200,True k = 0.7
240,79,0.7534120787592402,0.7000000000000001,4.5,200,True k = 0.7
240,80,0.6773155373293056,0.7000000000000001,4.5,200,True k = 0.7
240,81,0.7313632591123355,0.7000000000000001,4.5,200,True k = 0.7
240,82,0.773224622824122,0.7000000000000001,4.5,200,True k = 0.7
240,83,0.672616041424217,0.7000000000000001,4.5,200,True k = 0.7
240,84,0.7965065586761443,0.7000000000000001,4.5,200,True k = 0.7
240,85,0.750274640941405,0.7000000000000001,4.5,200,True k = 0.7
240,86,0.6863562056072022,0.7000000000000001,4.5,200,True k = 0.7
240,87,0.7829613958289695,0.7000000000000001,4.5,200,True k = 0.7
240,88,0.637583648564645,0.7000000000000001,4.5,200,True k = 0.7
240,89,0.8826762143246227,0.7000000000000001,4.5,200,True k = 0.7
240,90,0.8235919765452169,0.7000000000000001,4.5,200,True k = 0.7
240,91,0.8509293705227129,0.7000000000000001,4.5,200,True k = 0.7
240,92,0.6461134553752798,0.7000000000000001,4.5,200,True k = 0.7
240,93,0.7444343243041235,0.7000000000000001,4.5,200,True k = 0.7
240,94,0.7453481513794739,0.7000000000000001,4.5,200,True k = 0.7
240,95,0.667726601930216,0.7000000000000001,4.5,200,True k = 0.7
240,96,0.6929527722628709,0.7000000000000001,4.5,200,True k = 0.7
240,97,0.7332760428751866,0.7000000000000001,4.5,200,True k = 0.7
240,98,0.7065371203423044,0.7000000000000001,4.5,200,True k = 0.7
240,99,0.6240692353800115,0.7000000000000001,4.5,200,True k = 0.7
240,100,0.7555624628836153,0.7000000000000001,4.5,200,True k = 0.7
241,1,0.731131748907817,0.7000000000000001,5,25,True k = 0.7
241,2,1.3890677689874362,0.7000000000000001,5,25,True k = 0.7
241,3,1.3182579912045784,0.7000000000000001,5,25,True k = 0.7
241,4,1.341799043965279,0.7000000000000001,5,25,True k = 0.7
241,5,0.5702195584929993,0.7000000000000001,5,25,True k = 0.7
241,6,0.7766690658533993,0.7000000000000001,5,25,True k = 0.7
241,7,0.916065639002982,0.7000000000000001,5,25,True k = 0.7
241,8,0.9042405383946337,0.7000000000000001,5,25,True k = 0.7
241,9,1.0897221138268867,0.7000000000000001,5,25,True k = 0.7
241,10,0.3932054258004915,0.7000000000000001,5,25,True k = 0.7
241,11,1.3567556362129805,0.7000000000000001,5,25,True k = 0.7
241,12,0.8030554467686173,0.7000000000000001,5,25,True k = 0.7
241,13,1.6147924132611229,0.7000000000000001,5,25,True k = 0.7
241,14,0.8173478241364162,0.7000000000000001,5,25,True k = 0.7
241,15,0.9152818589306561,0.7000000000000001,5,25,True k = 0.7
241,16,1.0610560956119057,0.7000000000000001,5,25,True k = 0.7
241,17,0.5778729849267404,0.7000000000000001,5,25,True k = 0.7
241,18,0.47804077087781705,0.7000000000000001,5,25,True k = 0.7
241,19,0.81458551312414,0.7000000000000001,5,25,True k = 0.7
241,20,0.5326228385921665,0.7000000000000001,5,25,True k = 0.7
241,21,0.29881893362987527,0.7000000000000001,5,25,True k = 0.7
241,22,1.2050246402351898,0.7000000000000001,5,25,True k = 0.7
241,23,0.5585462953360103,0.7000000000000001,5,25,True k = 0.7
241,24,0.9053516858386924,0.7000000000000001,5,25,True k = 0.7
241,25,0.7112716093053651,0.7000000000000001,5,25,True k = 0.7
241,26,0.56190537121011,0.7000000000000001,5,25,True k = 0.7
241,27,1.0838470545335945,0.7000000000000001,5,25,True k = 0.7
241,28,1.01887768503194,0.7000000000000001,5,25,True k = 0.7
241,29,0.5116503577534773,0.7000000000000001,5,25,True k = 0.7
241,30,0.8493957430176509,0.7000000000000001,5,25,True k = 0.7
241,31,0.8410870633514085,0.7000000000000001,5,25,True k = 0.7
241,32,0.4864554588037029,0.7000000000000001,5,25,True k = 0.7
241,33,0.6799194892835345,0.7000000000000001,5,25,True k = 0.7
241,34,1.0333374453605155,0.7000000000000001,5,25,True k = 0.7
241,35,0.6493975014806135,0.7000000000000001,5,25,True k = 0.7
241,36,0.8751806324480685,0.7000000000000001,5,25,True k = 0.7
241,37,0.8775093425465579,0.7000000000000001,5,25,True k = 0.7
241,38,0.5586803290209634,0.7000000000000001,5,25,True k = 0.7
241,39,0.4725979407909799,0.7000000000000001,5,25,True k = 0.7
241,40,0.48874327661964895,0.7000000000000001,5,25,True k = 0.7
241,41,0.7116629819677972,0.7000000000000001,5,25,True k = 0.7
241,42,0.9837661372028083,0.7000000000000001,5,25,True k = 0.7
241,43,1.136853330150293,0.7000000000000001,5,25,True k = 0.7
241,44,1.0407972000368546,0.7000000000000001,5,25,True k = 0.7
241,45,0.5574068699403092,0.7000000000000001,5,25,True k = 0.7
241,46,0.9854701163848786,0.7000000000000001,5,25,True k = 0.7
241,47,0.9735793655883752,0.7000000000000001,5,25,True k = 0.7
241,48,0.8499265264684782,0.7000000000000001,5,25,True k = 0.7
241,49,0.869190144551502,0.7000000000000001,5,25,True k = 0.7
241,50,0.6231674404747077,0.7000000000000001,5,25,True k = 0.7
241,51,0.541445965775348,0.7000000000000001,5,25,True k = 0.7
241,52,0.4611244210303896,0.7000000000000001,5,25,True k = 0.7
241,53,0.40071647139639704,0.7000000000000001,5,25,True k = 0.7
241,54,0.37145599683416,0.7000000000000001,5,25,True k = 0.7
241,55,0.5731455489689091,0.7000000000000001,5,25,True k = 0.7
241,56,0.46346363744473335,0.7000000000000001,5,25,True k = 0.7
241,57,0.9319425802487963,0.7000000000000001,5,25,True k = 0.7
241,58,1.9004501253663277,0.7000000000000001,5,25,True k = 0.7
241,59,0.8931204793259058,0.7000000000000001,5,25,True k = 0.7
241,60,0.4603918083978226,0.7000000000000001,5,25,True k = 0.7
241,61,1.8307943898067982,0.7000000000000001,5,25,True k = 0.7
241,62,0.6221208511172368,0.7000000000000001,5,25,True k = 0.7
241,63,0.3976680311924242,0.7000000000000001,5,25,True k = 0.7
241,64,1.009996962630621,0.7000000000000001,5,25,True k = 0.7
241,65,0.44200348385264765,0.7000000000000001,5,25,True k = 0.7
241,66,1.2867060667240287,0.7000000000000001,5,25,True k = 0.7
241,67,1.053807871701502,0.7000000000000001,5,25,True k = 0.7
241,68,0.6326162917031426,0.7000000000000001,5,25,True k = 0.7
241,69,0.7509640811950336,0.7000000000000001,5,25,True k = 0.7
241,70,0.6905137123471445,0.7000000000000001,5,25,True k = 0.7
241,71,0.7997144621836662,0.7000000000000001,5,25,True k = 0.7
241,72,1.1073425552651153,0.7000000000000001,5,25,True k = 0.7
241,73,0.9435924003715899,0.7000000000000001,5,25,True k = 0.7
241,74,0.8590847710591493,0.7000000000000001,5,25,True k = 0.7
241,75,0.6409102081484862,0.7000000000000001,5,25,True k = 0.7
241,76,0.47143337044879263,0.7000000000000001,5,25,True k = 0.7
241,77,1.0683141625009476,0.7000000000000001,5,25,True k = 0.7
241,78,0.5162526414325238,0.7000000000000001,5,25,True k = 0.7
241,79,0.9000511646341526,0.7000000000000001,5,25,True k = 0.7
241,80,0.19330270993493004,0.7000000000000001,5,25,True k = 0.7
241,81,0.5375854479731393,0.7000000000000001,5,25,True k = 0.7
241,82,0.7058772363866141,0.7000000000000001,5,25,True k = 0.7
241,83,0.5280085554117658,0.7000000000000001,5,25,True k = 0.7
241,84,0.7990157195621375,0.7000000000000001,5,25,True k = 0.7
241,85,1.0723320226865867,0.7000000000000001,5,25,True k = 0.7
241,86,0.4014896251624387,0.7000000000000001,5,25,True k = 0.7
241,87,1.1107864479317084,0.7000000000000001,5,25,True k = 0.7
241,88,0.5091319099584934,0.7000000000000001,5,25,True k = 0.7
241,89,1.5580332772643313,0.7000000000000001,5,25,True k = 0.7
241,90,0.8255431009775023,0.7000000000000001,5,25,True k = 0.7
241,91,0.9068542958984201,0.7000000000000001,5,25,True k = 0.7
241,92,0.8948255592776955,0.7000000000000001,5,25,True k = 0.7
241,93,0.6388480787342908,0.7000000000000001,5,25,True k = 0.7
241,94,0.965351347622152,0.7000000000000001,5,25,True k = 0.7
241,95,0.5710218510498294,0.7000000000000001,5,25,True k = 0.7
241,96,1.1917299061422766,0.7000000000000001,5,25,True k = 0.7
241,97,0.8251342947751941,0.7000000000000001,5,25,True k = 0.7
241,98,0.7571335569850592,0.7000000000000001,5,25,True k = 0.7
241,99,0.7669435246866062,0.7000000000000001,5,25,True k = 0.7
241,100,0.6639289160948627,0.7000000000000001,5,25,True k = 0.7
242,1,0.5178559265796819,0.7000000000000001,5,50,True k = 0.7
242,2,0.6076708938021119,0.7000000000000001,5,50,True k = 0.7
242,3,0.7020010766343019,0.7000000000000001,5,50,True k = 0.7
242,4,0.6525082415093456,0.7000000000000001,5,50,True k = 0.7
242,5,0.5259201706360067,0.7000000000000001,5,50,True k = 0.7
242,6,0.5758151230874995,0.7000000000000001,5,50,True k = 0.7
242,7,0.6486645119625214,0.7000000000000001,5,50,True k = 0.7
242,8,0.565951991172876,0.7000000000000001,5,50,True k = 0.7
242,9,0.7447056061144196,0.7000000000000001,5,50,True k = 0.7
242,10,0.6224807373686498,0.7000000000000001,5,50,True k = 0.7
242,11,0.9992538523264374,0.7000000000000001,5,50,True k = 0.7
242,12,0.8952768345582233,0.7000000000000001,5,50,True k = 0.7
242,13,0.7607551688758372,0.7000000000000001,5,50,True k = 0.7
242,14,0.6053905511890104,0.7000000000000001,5,50,True k = 0.7
242,15,0.5930210064249828,0.7000000000000001,5,50,True k = 0.7
242,16,0.8285259414775716,0.7000000000000001,5,50,True k = 0.7
242,17,0.7960314552571841,0.7000000000000001,5,50,True k = 0.7
242,18,0.6147501896079376,0.7000000000000001,5,50,True k = 0.7
242,19,0.9548141552796442,0.7000000000000001,5,50,True k = 0.7
242,20,0.6443938522024562,0.7000000000000001,5,50,True k = 0.7
242,21,0.4848653447427694,0.7000000000000001,5,50,True k = 0.7
242,22,0.6419736437228749,0.7000000000000001,5,50,True k = 0.7
242,23,0.6091507240496336,0.7000000000000001,5,50,True k = 0.7
242,24,0.714160864532239,0.7000000000000001,5,50,True k = 0.7
242,25,0.645104928364379,0.7000000000000001,5,50,True k = 0.7
242,26,0.9428420573535767,0.7000000000000001,5,50,True k = 0.7
242,27,0.861760376848228,0.7000000000000001,5,50,True k = 0.7
242,28,0.8613488093361096,0.7000000000000001,5,50,True k = 0.7
242,29,0.7535875171725145,0.7000000000000001,5,50,True k = 0.7
242,30,0.6981721694552027,0.7000000000000001,5,50,True k = 0.7
242,31,0.6833414189129111,0.7000000000000001,5,50,True k = 0.7
242,32,0.6272167480949689,0.7000000000000001,5,50,True k = 0.7
242,33,0.5698056564430631,0.7000000000000001,5,50,True k = 0.7
242,34,0.616199806534464,0.7000000000000001,5,50,True k = 0.7
242,35,0.4945624487262572,0.7000000000000001,5,50,True k = 0.7
242,36,0.631184859792992,0.7000000000000001,5,50,True k = 0.7
242,37,0.6430733137530235,0.7000000000000001,5,50,True k = 0.7
242,38,0.5329763103370498,0.7000000000000001,5,50,True k = 0.7
242,39,0.7372599769574442,0.7000000000000001,5,50,True k = 0.7
242,40,0.6973004678609839,0.7000000000000001,5,50,True k = 0.7
242,41,0.606738609843925,0.7000000000000001,5,50,True k = 0.7
242,42,0.8218198042898274,0.7000000000000001,5,50,True k = 0.7
242,43,0.4977762551339057,0.7000000000000001,5,50,True k = 0.7
242,44,0.5668880193748124,0.7000000000000001,5,50,True k = 0.7
242,45,0.6288220312993106,0.7000000000000001,5,50,True k = 0.7
242,46,0.825769746723909,0.7000000000000001,5,50,True k = 0.7
242,47,1.1124529094658315,0.7000000000000001,5,50,True k = 0.7
242,48,0.9069319876818573,0.7000000000000001,5,50,True k = 0.7
242,49,0.5037991991458021,0.7000000000000001,5,50,True k = 0.7
242,50,0.5481888529238133,0.7000000000000001,5,50,True k = 0.7
242,51,0.5943980614202593,0.7000000000000001,5,50,True k = 0.7
242,52,0.4559799354362913,0.7000000000000001,5,50,True k = 0.7
242,53,0.9000789348109552,0.7000000000000001,5,50,True k = 0.7
242,54,0.8356875640752565,0.7000000000000001,5,50,True k = 0.7
242,55,0.8479846010919093,0.7000000000000001,5,50,True k = 0.7
242,56,0.9313058570086973,0.7000000000000001,5,50,True k = 0.7
242,57,0.5358280834671152,0.7000000000000001,5,50,True k = 0.7
242,58,0.6102017511520783,0.7000000000000001,5,50,True k = 0.7
242,59,0.8957058299040453,0.7000000000000001,5,50,True k = 0.7
242,60,0.597350112240316,0.7000000000000001,5,50,True k = 0.7
242,61,1.0110806079200094,0.7000000000000001,5,50,True k = 0.7
242,62,0.5082096690596692,0.7000000000000001,5,50,True k = 0.7
242,63,0.6571070839573232,0.7000000000000001,5,50,True k = 0.7
242,64,1.2925354879662525,0.7000000000000001,5,50,True k = 0.7
242,65,1.3033481126106259,0.7000000000000001,5,50,True k = 0.7
242,66,0.6733076233794444,0.7000000000000001,5,50,True k = 0.7
242,67,0.6609725508435383,0.7000000000000001,5,50,True k = 0.7
242,68,0.5253291350992781,0.7000000000000001,5,50,True k = 0.7
242,69,0.6228013809373575,0.7000000000000001,5,50,True k = 0.7
242,70,0.6357643688947656,0.7000000000000001,5,50,True k = 0.7
242,71,0.4960272249500744,0.7000000000000001,5,50,True k = 0.7
242,72,0.8007626935536304,0.7000000000000001,5,50,True k = 0.7
242,73,0.7624079773498088,0.7000000000000001,5,50,True k = 0.7
242,74,1.0837731957019578,0.7000000000000001,5,50,True k = 0.7
242,75,1.1702083134760817,0.7000000000000001,5,50,True k = 0.7
242,76,0.9215815742968962,0.7000000000000001,5,50,True k = 0.7
242,77,0.7155069016288825,0.7000000000000001,5,50,True k = 0.7
242,78,0.6617857236190461,0.7000000000000001,5,50,True k = 0.7
242,79,0.7864174363972767,0.7000000000000001,5,50,True k = 0.7
242,80,0.8006933605295301,0.7000000000000001,5,50,True k = 0.7
242,81,0.37605328545171524,0.7000000000000001,5,50,True k = 0.7
242,82,0.7150864511432569,0.7000000000000001,5,50,True k = 0.7
242,83,0.7038468137429281,0.7000000000000001,5,50,True k = 0.7
242,84,0.7760191809588433,0.7000000000000001,5,50,True k = 0.7
242,85,0.8385143830824164,0.7000000000000001,5,50,True k = 0.7
242,86,0.6960321967262365,0.7000000000000001,5,50,True k = 0.7
242,87,0.9901361693536977,0.7000000000000001,5,50,True k = 0.7
242,88,0.6904776138623804,0.7000000000000001,5,50,True k = 0.7
242,89,0.43367824802373056,0.7000000000000001,5,50,True k = 0.7
242,90,0.7336408293241982,0.7000000000000001,5,50,True k = 0.7
242,91,1.3835341104436119,0.7000000000000001,5,50,True k = 0.7
242,92,0.6030253628685021,0.7000000000000001,5,50,True k = 0.7
242,93,0.5442708417285423,0.7000000000000001,5,50,True k = 0.7
242,94,0.6035063931455725,0.7000000000000001,5,50,True k = 0.7
242,95,0.9969133421025097,0.7000000000000001,5,50,True k = 0.7
242,96,0.7463789870251506,0.7000000000000001,5,50,True k = 0.7
242,97,1.303059925254116,0.7000000000000001,5,50,True k = 0.7
242,98,0.6673443605943344,0.7000000000000001,5,50,True k = 0.7
242,99,0.6808914282893608,0.7000000000000001,5,50,True k = 0.7
242,100,0.6723816775437605,0.7000000000000001,5,50,True k = 0.7
243,1,0.7222479358933371,0.7000000000000001,5,75,True k = 0.7
243,2,1.0932705633634434,0.7000000000000001,5,75,True k = 0.7
243,3,0.5488814970323643,0.7000000000000001,5,75,True k = 0.7
243,4,0.6686872262132724,0.7000000000000001,5,75,True k = 0.7
243,5,0.7999078771996166,0.7000000000000001,5,75,True k = 0.7
243,6,0.7546312264405438,0.7000000000000001,5,75,True k = 0.7
243,7,0.8098792411531393,0.7000000000000001,5,75,True k = 0.7
243,8,1.2195963032894308,0.7000000000000001,5,75,True k = 0.7
243,9,0.7292413306855321,0.7000000000000001,5,75,True k = 0.7
243,10,0.7400669364630075,0.7000000000000001,5,75,True k = 0.7
243,11,0.7898158666290388,0.7000000000000001,5,75,True k = 0.7
243,12,0.6147335717732807,0.7000000000000001,5,75,True k = 0.7
243,13,0.8988403777146382,0.7000000000000001,5,75,True k = 0.7
243,14,0.5726465547806505,0.7000000000000001,5,75,True k = 0.7
243,15,0.8074639413346967,0.7000000000000001,5,75,True k = 0.7
243,16,0.7380353335138803,0.7000000000000001,5,75,True k = 0.7
243,17,0.6356327032657586,0.7000000000000001,5,75,True k = 0.7
243,18,0.7279540795587923,0.7000000000000001,5,75,True k = 0.7
243,19,0.9594226105773975,0.7000000000000001,5,75,True k = 0.7
243,20,0.879888711558583,0.7000000000000001,5,75,True k = 0.7
243,21,0.7182513528782919,0.7000000000000001,5,75,True k = 0.7
243,22,0.8817413664370811,0.7000000000000001,5,75,True k = 0.7
243,23,0.8100824161708177,0.7000000000000001,5,75,True k = 0.7
243,24,0.5074150237531889,0.7000000000000001,5,75,True k = 0.7
243,25,0.5586439216379272,0.7000000000000001,5,75,True k = 0.7
243,26,0.5479175163384128,0.7000000000000001,5,75,True k = 0.7
243,27,0.6379606462805362,0.7000000000000001,5,75,True k = 0.7
243,28,0.6459698499629782,0.7000000000000001,5,75,True k = 0.7
243,29,0.49160645163273586,0.7000000000000001,5,75,True k = 0.7
243,30,0.8433431965271042,0.7000000000000001,5,75,True k = 0.7
243,31,0.8895099813643681,0.7000000000000001,5,75,True k = 0.7
243,32,1.025472525258075,0.7000000000000001,5,75,True k = 0.7
243,33,0.8518487413791546,0.7000000000000001,5,75,True k = 0.7
243,34,0.656184111969566,0.7000000000000001,5,75,True k = 0.7
243,35,0.726010262247151,0.7000000000000001,5,75,True k = 0.7
243,36,0.7221608325904271,0.7000000000000001,5,75,True k = 0.7
243,37,0.5676365234641837,0.7000000000000001,5,75,True k = 0.7
243,38,1.1873831018457917,0.7000000000000001,5,75,True k = 0.7
243,39,0.6451362567113671,0.7000000000000001,5,75,True k = 0.7
243,40,0.7730616149665783,0.7000000000000001,5,75,True k = 0.7
243,41,0.7837877987084313,0.7000000000000001,5,75,True k = 0.7
243,42,0.5963802262193162,0.7000000000000001,5,75,True k = 0.7
243,43,0.7087186549924923,0.7000000000000001,5,75,True k = 0.7
243,44,0.6929540734118346,0.7000000000000001,5,75,True k = 0.7
243,45,0.615577374388561,0.7000000000000001,5,75,True k = 0.7
243,46,0.7464456065303465,0.7000000000000001,5,75,True k = 0.7
243,47,0.5650510774881955,0.7000000000000001,5,75,True k = 0.7
243,48,0.6226787112284583,0.7000000000000001,5,75,True k = 0.7
